id	filename	md5	size	state
05553f2e-2564-4e7a-8136-ab9f80eab4f5	05553f2e-2564-4e7a-8136-ab9f80eab4f5/ff691f33-5e85-4295-88f5-c86b762da62b.htseq.counts.gz	f7c219f14d4ebdcb1cb1d91d298c90b5	253821	validated
08d8d94d-ec0e-473f-90c6-122f1d033210	08d8d94d-ec0e-473f-90c6-122f1d033210/c9520c73-df8d-44a0-a1e5-e5d70695b002.htseq.counts.gz	b02e123627d7fdddd00bf70aa33c7ca7	245753	validated
0a3135cb-f854-4944-898e-1985754c754f	0a3135cb-f854-4944-898e-1985754c754f/16c74720-66a9-4c6b-9450-3d12a28ca214.htseq.counts.gz	e73c3c6b6999932e0260d1829180c6cf	249738	validated
0b0a3b61-7426-4b89-8a89-7f1cc49e37fb	0b0a3b61-7426-4b89-8a89-7f1cc49e37fb/1ba61e5e-da39-4d95-a091-8a49a71b716b.htseq.counts.gz	f9d6687c92d17b7121d9ae78b0f00dc0	252482	validated
0b56c9da-6e5c-47a5-8ffd-cbbbd4d7da04	0b56c9da-6e5c-47a5-8ffd-cbbbd4d7da04/e9e955be-706d-464a-afba-37a52b19e092.htseq.counts.gz	d3f23ed5170b192b633f42cd88383ad7	254745	validated
0cf09e7d-c0ce-4532-a2be-9177894493fa	0cf09e7d-c0ce-4532-a2be-9177894493fa/9ae0ab75-bcb7-40e2-b987-2f14f8d254dc.htseq.counts.gz	b2b76f582d1b2bd7b5012909fcc442a0	251076	validated
0dbc73a0-781f-4323-9d56-0ca7a5094423	0dbc73a0-781f-4323-9d56-0ca7a5094423/6c490675-8eb5-4f77-82be-008585cd8192.htseq.counts.gz	5e573a4b816f0ff8e5083cd78eae9551	248351	validated
0df53933-e2dc-426a-8e76-0e856817aaff	0df53933-e2dc-426a-8e76-0e856817aaff/7cd11fe2-c1bc-480d-a0a3-3e05e9c8faae.htseq.counts.gz	91f87a0d19d7ccba7dbac38e79e8b4f6	252464	validated
0e3cacde-8f6d-48a5-a77c-1489b29f236f	0e3cacde-8f6d-48a5-a77c-1489b29f236f/ad1d63e4-abf1-43db-95ce-09ee88d6ef2e.htseq.counts.gz	ec83c509cabaecb57b45450e7b3d1da3	253801	validated
0edeb7a0-42d5-4f1f-b0f2-9b0338339ce2	0edeb7a0-42d5-4f1f-b0f2-9b0338339ce2/72fde82f-1da6-4e4c-963f-13450fa6faf1.htseq.counts.gz	27ab7bb5500750b84dbb5d077c8dc58b	255847	validated
0fcb7066-e65a-4201-8716-dea88d579b6c	0fcb7066-e65a-4201-8716-dea88d579b6c/9909de98-8f6a-4b76-b9ef-b5274300d2f3.htseq.counts.gz	5d91565644864b5383a47353e406c380	244603	validated
0fdd0aaf-7518-49b5-8b33-27f208bde725	0fdd0aaf-7518-49b5-8b33-27f208bde725/57fd6ef9-0c2f-48c5-9aeb-eff4726b1641.htseq.counts.gz	dc063bfff89ea20b378cb52a9ad7cd59	250833	validated
101db3ac-e5c6-45d0-8a98-aebba37c79d1	101db3ac-e5c6-45d0-8a98-aebba37c79d1/d8586777-f71e-433a-bdbb-2245fd5e2864.htseq.counts.gz	94ac0131e111715aa5b43e5ee5fd153a	257260	validated
108d9357-b834-490f-a09d-e5b694923908	108d9357-b834-490f-a09d-e5b694923908/3fb58934-0f65-4b55-9d04-3db875d60521.htseq.counts.gz	44cb57e2a577551372cabbe88415d91c	252889	validated
10b6eef8-a5eb-4c0e-8734-987cef4898f8	10b6eef8-a5eb-4c0e-8734-987cef4898f8/6ceed729-4ede-4103-8f42-c00eb2266292.htseq.counts.gz	b25024836bab3bb537e8c7024d77f66b	245550	validated
10be5c37-2c69-4e34-b324-76be3d1f0873	10be5c37-2c69-4e34-b324-76be3d1f0873/b6b39b8d-9072-4a01-b48b-0bbd77760bec.htseq.counts.gz	f6d32d4b7bcb75dac22b11086272cd57	247428	validated
11018a0d-6a94-4528-bf3f-27d08244d12c	11018a0d-6a94-4528-bf3f-27d08244d12c/4e22d3aa-a223-4ea7-bf40-4e2a2f4dd5f1.htseq.counts.gz	0063838fda6ff799efbde303f0401c76	252434	validated
11b24a28-b528-41b3-a36b-1579483d0349	11b24a28-b528-41b3-a36b-1579483d0349/c80c2250-6668-43d3-bb2a-882e039fb2c6.htseq.counts.gz	272f251087369ec355a2cb9075ed9100	247194	validated
11f6ee44-4a7e-4b54-a5a7-a29c5b0536eb	11f6ee44-4a7e-4b54-a5a7-a29c5b0536eb/054759b1-f014-4a1c-a0c8-8f10298d56b6.htseq.counts.gz	6e38cb5858d23283b69662b51c8ec27d	253117	validated
1217dc36-517e-4d52-a10b-c26274c22826	1217dc36-517e-4d52-a10b-c26274c22826/773cf932-d91e-4358-8c70-ea32c18fc7b2.htseq.counts.gz	9e903a32c5733e0557e258c90c0dbc60	250803	validated
1274623c-3d90-4a0e-8f62-967c08a8c736	1274623c-3d90-4a0e-8f62-967c08a8c736/fd74b13e-34e7-4736-a41d-cc5844441520.htseq.counts.gz	fafcc8eeb7a19ff73ecb06c819edf99f	249101	validated
13d4d305-37a8-46ef-9c58-a57aafa6e49d	13d4d305-37a8-46ef-9c58-a57aafa6e49d/5c875572-a75a-411a-89e3-6eac50a72648.htseq.counts.gz	657ad084a935244c320dcfaf112cedce	248178	validated
1449ae86-7da5-426e-9b84-51b58616d4e7	1449ae86-7da5-426e-9b84-51b58616d4e7/f360f886-9780-4578-b2bf-9fd791c02d9e.htseq.counts.gz	e706faa6630db9a945cce8fd35212af0	258191	validated
1492b289-12f5-4c54-83ff-1ce3aebd84b2	1492b289-12f5-4c54-83ff-1ce3aebd84b2/bd45cb33-8e1c-4b37-8bd2-29f804269838.htseq.counts.gz	f75b1611fbd6aaac851229bdf250da9e	249980	validated
14f63bbb-9477-4872-b152-5239a1a1f244	14f63bbb-9477-4872-b152-5239a1a1f244/123812eb-b41f-444e-b547-50a8fa41b893.htseq.counts.gz	dcbcacb743f27c22258c22559e54a2cd	251178	validated
15870f1c-c765-43df-9161-9c241da0e262	15870f1c-c765-43df-9161-9c241da0e262/590580de-17b7-441c-9701-f17034fb3fda.htseq.counts.gz	75231f2851cb91a51b8e5089fc14a828	246352	validated
159dba8e-180c-4c0e-9639-6e4a479823bd	159dba8e-180c-4c0e-9639-6e4a479823bd/3a031010-7222-497e-8400-01d633c450d7.htseq.counts.gz	a2bed89eb58d68cc7863ca31514ad1aa	247450	validated
162b67c2-3c11-48d7-9829-5912ff04647e	162b67c2-3c11-48d7-9829-5912ff04647e/4aaf1fb2-b7e6-4857-b3ff-002d269b7f34.htseq.counts.gz	ce9b53cea1d687f6e5e1a9dc756379a5	250425	validated
184888af-ff05-40e7-89f5-baa027ac1900	184888af-ff05-40e7-89f5-baa027ac1900/6f0c806c-0ac3-471e-9f30-1c43ac548f0d.htseq.counts.gz	851465305498de00cc9ae64d721c8049	246957	validated
1876f5fa-3e0e-4780-9f01-93e40083cb18	1876f5fa-3e0e-4780-9f01-93e40083cb18/5b39b3d7-2aa0-4dc8-b814-53e42fcc86fb.htseq.counts.gz	0639b0880cfa27a32028531faa6aed34	245007	validated
18a7a182-63af-4f73-bba6-1b81660c2195	18a7a182-63af-4f73-bba6-1b81660c2195/679c8a49-57eb-4462-9940-0ad964135a3b.htseq.counts.gz	b613e85e29456aedd40a82f09374fbe4	251801	validated
18a7a30e-208f-4860-847a-2ce3ad7dcaf4	18a7a30e-208f-4860-847a-2ce3ad7dcaf4/c5047f59-c194-4cb9-9538-9d06d0946d64.htseq.counts.gz	627aec8a909afcca225013842c3c29f2	244639	validated
190d9a20-21b9-412b-8f2b-b43371f459b1	190d9a20-21b9-412b-8f2b-b43371f459b1/384809f6-af50-4fcb-b269-c72c1a0e77a4.htseq.counts.gz	f44dd349d0cc39aca668b098c46def09	251899	validated
19b691c1-7649-4d3d-a2d0-1f1c3c4838bb	19b691c1-7649-4d3d-a2d0-1f1c3c4838bb/27d5e9a3-b7b0-40b3-9f53-a074bef5628b.htseq.counts.gz	d60c94df155d69a9b53b5ff11299f05d	253318	validated
1a9b9098-f2d0-43c1-9424-25afe42960f7	1a9b9098-f2d0-43c1-9424-25afe42960f7/5ce16a94-7795-4566-93d7-8de4b0386752.htseq.counts.gz	13c9ea81a0d6fdc9b29fc99b0ab203f3	255957	validated
1abe4db7-276a-48eb-97e8-484d3eca28e2	1abe4db7-276a-48eb-97e8-484d3eca28e2/f84433d3-7588-4b84-b8ef-aade7becf0a6.htseq.counts.gz	833d5696cf9ad15b18f03ff5e7f27ebe	248303	validated
1adbd069-d82c-4da2-8fef-8d3df08d94ef	1adbd069-d82c-4da2-8fef-8d3df08d94ef/42dac8a8-97f4-40f8-b2b9-170ffe3debc3.htseq.counts.gz	3dd619abc142171e013c30408d724aa0	247313	validated
1af82ec8-d092-4245-a36f-8b992c996a7e	1af82ec8-d092-4245-a36f-8b992c996a7e/8760f18d-3f6d-494a-9ff0-0f22df5a1344.htseq.counts.gz	642a81dd2bf8d9519b359cb68e7fd285	255789	validated
1b513606-77b1-4edd-8cce-a411e2a3d8c2	1b513606-77b1-4edd-8cce-a411e2a3d8c2/827ee9a3-e5fc-427f-855d-9cabac010795.htseq.counts.gz	83b19db4cec5f50511162f7c15f30d14	249810	validated
1cec62d4-812f-4718-af16-81d26a71f9c0	1cec62d4-812f-4718-af16-81d26a71f9c0/56195f30-f4b9-441c-a007-ce2ee2cf1475.htseq.counts.gz	025fc8deb1e74bfeca67aa5e8de0bb84	253659	validated
1cf6bc60-295a-47b1-8853-2a5bea04a6fe	1cf6bc60-295a-47b1-8853-2a5bea04a6fe/a49b739f-b106-498c-9453-c6240ffe338a.htseq.counts.gz	c2a57c2e29cefa469136bbc939174e4a	248382	validated
1d6c47f7-3f20-4171-b307-d638f9c62733	1d6c47f7-3f20-4171-b307-d638f9c62733/16979c41-375b-4b3a-adb9-b0a84f748c43.htseq.counts.gz	392d793ae7973f4db9891aa6afe39e3a	246581	validated
1d93ad0b-66e0-401b-aa34-401e4b0781af	1d93ad0b-66e0-401b-aa34-401e4b0781af/9a16b3c9-6b30-4d88-a7bc-e1f2619d88ac.htseq.counts.gz	62766949f62cee8f6851b93765651bed	252724	validated
1dc53f60-25e9-4f98-b9c9-7d47d926248e	1dc53f60-25e9-4f98-b9c9-7d47d926248e/15ed73ff-f2e4-467a-aa1c-7a89a3b1171e.htseq.counts.gz	ef08b08099ca520a8fdfd280d3eefb53	254884	validated
1e2fabe6-2d65-4798-a4c4-8e9ce010a905	1e2fabe6-2d65-4798-a4c4-8e9ce010a905/879e4d3a-aa47-4a95-8c21-ba69ec44d9e2.htseq.counts.gz	2e2fd2efb5feebf3b62578203f48aff9	254644	validated
1e4c5abb-6806-41e9-b51e-a64a9d7e934d	1e4c5abb-6806-41e9-b51e-a64a9d7e934d/dca59b25-894b-4969-b7fc-5b8b6c5a2055.htseq.counts.gz	2c1b1452bf2f818c5348f708c07da82b	251329	validated
1e503b70-bc6a-4274-a584-90aa3b5a39c9	1e503b70-bc6a-4274-a584-90aa3b5a39c9/8e9479ba-8a57-4c3b-9b0a-f318747268ca.htseq.counts.gz	3412cbed0d6dacf86f6db4e8acba13a6	253628	validated
20976445-b2a0-45ad-a89a-9273938727c6	20976445-b2a0-45ad-a89a-9273938727c6/b142177f-f89e-4e5a-834b-a75e7ab0b618.htseq.counts.gz	d30ae348a74e26da91381ad23334bda5	250655	validated
2113e2c0-1de3-4016-9eff-52358f7260b3	2113e2c0-1de3-4016-9eff-52358f7260b3/09960f41-c1aa-4f75-8431-4df396f1a099.htseq.counts.gz	f32dfd77538affd19953135791ee7ee0	248519	validated
21a13e51-c1c2-4d91-8e77-3ba1bf86eb97	21a13e51-c1c2-4d91-8e77-3ba1bf86eb97/94e7674d-7c7b-406e-a8d3-135e3659cb2d.htseq.counts.gz	c06b06dfe475bfca069a418254578a0c	254758	validated
21d3f5c1-62c0-4fe4-9922-4f63453c87ad	21d3f5c1-62c0-4fe4-9922-4f63453c87ad/8266eaa8-ef8c-4e0a-b167-c4d301598b0e.htseq.counts.gz	0a38be027f6ce3cfcedc56e8bd2e1819	255270	validated
21d4a738-b75a-467b-b525-84b8ae12bb8c	21d4a738-b75a-467b-b525-84b8ae12bb8c/7e81acaf-fbcd-4561-8749-536ad12ba5f3.htseq.counts.gz	93cf1d5180edf860825e89508344d469	247768	validated
21d61fa9-7aa6-405c-868b-62ec332f8018	21d61fa9-7aa6-405c-868b-62ec332f8018/1e2b0984-d841-4916-8cc1-7fce179109f1.htseq.counts.gz	cd79834d679371ef4dced81dd450e72f	249107	validated
21f88b65-d536-411e-b322-2e984596226d	21f88b65-d536-411e-b322-2e984596226d/15a2b972-3034-4456-b88f-960c9de9a7aa.htseq.counts.gz	a50eda26c10b20d39796522d1304e4e5	254096	validated
2296f6ff-93b8-491d-8279-02a0e4170188	2296f6ff-93b8-491d-8279-02a0e4170188/6b1f2e6a-f8f2-4f08-8ca5-76874cb5cc4d.htseq.counts.gz	639a584a2d63a85872a238d6798efdad	252699	validated
23233bfa-186c-4fb8-84ef-60498c5ab23a	23233bfa-186c-4fb8-84ef-60498c5ab23a/6b49ebfc-983e-415d-bdf9-d55b27e2f0e6.htseq.counts.gz	ad0cb64fc7ca5581aece01462f9bdf3d	252659	validated
232fab43-25b0-4feb-99f0-41d111f48839	232fab43-25b0-4feb-99f0-41d111f48839/07fc096b-52e7-4d70-add0-07911843d0a5.htseq.counts.gz	f333bbcd5c55bb6705962984d10540b0	253432	validated
24551460-a4eb-45a6-aa3d-b94bd26f78d3	24551460-a4eb-45a6-aa3d-b94bd26f78d3/70477533-7219-4548-8c32-0688b929de95.htseq.counts.gz	74f2082fb5e397e645d95ebf38d5dd5c	253264	validated
246f0e61-786b-4c41-8d9a-dfd60670eb7a	246f0e61-786b-4c41-8d9a-dfd60670eb7a/942024fb-1b24-4c73-8b99-ceeff8f7e065.htseq.counts.gz	35824a50a9e9f72de06a13b809adf52e	254194	validated
2498ce1b-8077-4600-a5f4-0e55a3b52bbd	2498ce1b-8077-4600-a5f4-0e55a3b52bbd/7c7c4ee8-e9cc-48c9-a74a-82c3b741d967.htseq.counts.gz	e2403745f5de33589dafc12c03936e0a	247376	validated
261b0aa8-21b6-4bdd-b0f1-ebad48d0b010	261b0aa8-21b6-4bdd-b0f1-ebad48d0b010/c31622fb-6640-4050-8867-b695fe2d6a79.htseq.counts.gz	0d9c0d26e9409751207bc55b578668e2	257387	validated
2646b2d1-1959-4116-ab8e-1c494eef3700	2646b2d1-1959-4116-ab8e-1c494eef3700/8513e464-f8f9-42bf-ae6f-fe897fffa508.htseq.counts.gz	f6702b5eafccbf6eac10efecae6b6061	247376	validated
26a7650a-8293-477f-af2a-920d9a344cbb	26a7650a-8293-477f-af2a-920d9a344cbb/762bff64-4ded-493f-b1e6-0c257468ff72.htseq.counts.gz	bb5e869ee3739ce84b0514faea5d8044	255396	validated
271fea6e-ef30-4d2f-bf3b-268f2715129d	271fea6e-ef30-4d2f-bf3b-268f2715129d/23069015-19eb-403d-91df-8ae3198a8c9c.htseq.counts.gz	547f527a3ec1980bf611179bf6f5c601	245416	validated
2757ecca-6be1-466f-aea1-9790acabce60	2757ecca-6be1-466f-aea1-9790acabce60/598daf4d-d024-45ef-b92b-c03182b59312.htseq.counts.gz	5fe3f4cfe5cbfdca6eef073b9b07888c	246572	validated
28bb4c9b-30f9-4087-9e8b-91f94e13d5c0	28bb4c9b-30f9-4087-9e8b-91f94e13d5c0/7c1cff27-9d25-4f4e-9c65-6cfb66749315.htseq.counts.gz	fa2bf85bc9c29d927c0461bfac95332c	248529	validated
2a08302d-01ce-4415-a223-2d3a1e767c8a	2a08302d-01ce-4415-a223-2d3a1e767c8a/9c982f5a-7b9e-4627-9909-d9ef6db01cf6.htseq.counts.gz	3c34dbecb5a87e02b29836e05305cd85	252140	validated
2ab52c4f-661c-4039-bc1d-2498dbdd533a	2ab52c4f-661c-4039-bc1d-2498dbdd533a/fce06ccd-9703-402e-90ed-05a73b2a2511.htseq.counts.gz	19d910e9244748fdc668a7c6324c0b9a	254776	validated
2b0d09a5-cd92-4aea-a68f-779f206d8302	2b0d09a5-cd92-4aea-a68f-779f206d8302/561df8ae-013f-4622-89a2-a5b5b00509e1.htseq.counts.gz	ad2a0683e4b7e0b659cf8d4162affa8a	254752	validated
2b0e3153-19d8-4c62-8bb3-dd4656b86724	2b0e3153-19d8-4c62-8bb3-dd4656b86724/55dccdbb-45a5-4bc1-963a-4f5a30aef326.htseq.counts.gz	531002c489a2b7b8bccc57870aa89227	252605	validated
2b126008-9c5e-4eaf-b8c3-2f1b1b12a4e9	2b126008-9c5e-4eaf-b8c3-2f1b1b12a4e9/b2bb6d5c-9e6e-4b0c-bcd2-737295294661.htseq.counts.gz	6a6319ccbc524736b7da16a2d22e5d56	256104	validated
2c6fba0a-1069-4154-95c7-59ac509d45fa	2c6fba0a-1069-4154-95c7-59ac509d45fa/4ba6105e-9e64-4ce3-87ca-31e0d009bbb4.htseq.counts.gz	539f78988908188db380e3bf6ad5642f	253434	validated
2cba507b-7b5b-42a3-9847-a2882860aa8a	2cba507b-7b5b-42a3-9847-a2882860aa8a/f018a202-567b-4ab7-9970-bf4ec8c1dff8.htseq.counts.gz	bdb2cae217de009381fbad03ca7add41	250484	validated
2de27ff7-4722-42ea-9934-ae9b57372984	2de27ff7-4722-42ea-9934-ae9b57372984/706aa79b-34a0-4577-95bf-3fdfae5b54cb.htseq.counts.gz	44f0a50e9d346620cec58687d94a66f7	249041	validated
2e20dad0-4322-4fff-a2a8-dba1f22cb430	2e20dad0-4322-4fff-a2a8-dba1f22cb430/08f9bace-d0fa-4dc3-b181-d805799af58d.htseq.counts.gz	5efba632bbd1977bce6072f6a941d0ad	253644	validated
2ea8cbe7-506a-4d82-b945-2059d48b6f44	2ea8cbe7-506a-4d82-b945-2059d48b6f44/28d7daba-c3bb-4bfa-ab8d-cda43cb1c22c.htseq.counts.gz	6b4586f969a394230db78bb9e03c2fd2	252465	validated
2ec8c000-0991-4995-8dde-e499a1101d5d	2ec8c000-0991-4995-8dde-e499a1101d5d/d4b81c99-3e09-41b5-b4df-2d7c611fcc73.htseq.counts.gz	2d27838dc369b581e01075836d1b0d02	250161	validated
2f281c50-91e3-409c-b03f-aa6abddc612b	2f281c50-91e3-409c-b03f-aa6abddc612b/54b3225b-c8ae-4fef-a346-735e6ee576f9.htseq.counts.gz	e191e16a3f71854164d5d2b245327c5a	253985	validated
2f330e0e-9384-4dcb-b1d4-89b19363f591	2f330e0e-9384-4dcb-b1d4-89b19363f591/91563d01-b6bf-49b3-a74c-e47f902defcb.htseq.counts.gz	9001eebffe765af854638468f8da9f61	254146	validated
2fb1bb91-ab95-432b-9b7b-0f941468c7b0	2fb1bb91-ab95-432b-9b7b-0f941468c7b0/a81c0179-62fa-4d06-975c-439d54a968bd.htseq.counts.gz	2f5cb0b2f9c0622874a62d9915307512	252163	validated
30c6f0eb-0041-46a1-ad02-2004a5b707e1	30c6f0eb-0041-46a1-ad02-2004a5b707e1/781a5fb7-d62a-439d-a062-2f6fcaad9168.htseq.counts.gz	4aa06ca1f4a137c4a302506449636592	252442	validated
3144bf27-fd0b-4319-906f-679c0f6c7d2c	3144bf27-fd0b-4319-906f-679c0f6c7d2c/323a8944-dd67-4010-aa40-506285dbe4bd.htseq.counts.gz	4f3f0d12edaa1ad3067e622a1f597dbe	260226	validated
31b8bd04-4cb6-4777-acac-c04e409bbf67	31b8bd04-4cb6-4777-acac-c04e409bbf67/749d2d3e-a2bd-4f3e-a3fa-22a7e0a3ee9c.htseq.counts.gz	77c2b85726a2018a1893e043c1916a0b	246578	validated
32136c7e-6e8a-42f0-83f5-6b0df9852609	32136c7e-6e8a-42f0-83f5-6b0df9852609/8c35357a-dc7c-4e70-bb53-ce8f520bdb86.htseq.counts.gz	2c4f60a0189ef7b62336c7748d951d39	249391	validated
32aca9fc-3fe8-47a4-aac4-07f3166c83c5	32aca9fc-3fe8-47a4-aac4-07f3166c83c5/c68e4fc6-a690-4667-9335-af2eb563a8b5.htseq.counts.gz	646dd63a39ed19ac4f5b989996f1d40c	246848	validated
3358817d-3125-43ab-9466-96e0b36dc728	3358817d-3125-43ab-9466-96e0b36dc728/9df07e2e-809d-4b3c-8af9-1091aa388c25.htseq.counts.gz	b088ecb1959f293985cfb214315668df	254077	validated
33c1de97-a48e-4f65-898c-4a76b4d3f934	33c1de97-a48e-4f65-898c-4a76b4d3f934/75bd84df-67ba-4bc4-8a88-c02e73e0be6d.htseq.counts.gz	1c87d3d3db3ca709a5a393dfb219c623	258793	validated
347163a2-ab90-4f1c-84eb-0041f1464043	347163a2-ab90-4f1c-84eb-0041f1464043/9c2fda9c-7daa-40f8-8158-b5fe369d055a.htseq.counts.gz	b87b3fc24d39d729a6dfef7a9c4aedf3	247625	validated
34a63e13-20be-4270-b85b-74106538e431	34a63e13-20be-4270-b85b-74106538e431/f86397e1-1ae1-4868-8999-3b9f9b74b80d.htseq.counts.gz	74316525bb997b8e9ec7c05fe1780fee	241968	validated
358eb6cc-dc90-4228-952e-8a61f47e4d40	358eb6cc-dc90-4228-952e-8a61f47e4d40/09c11f8a-844b-49e8-9a73-5bfe52c26979.htseq.counts.gz	ab466f827819df46e2686803b37fb1b1	250230	validated
3610c594-a6fe-4678-8d0c-90458b5a9e77	3610c594-a6fe-4678-8d0c-90458b5a9e77/02eef730-a48f-444d-a755-a83bc31845da.htseq.counts.gz	5a730e746472a3c32c819ba696c56267	253211	validated
36177248-7ecb-4566-ad8b-7c5c0568d0b1	36177248-7ecb-4566-ad8b-7c5c0568d0b1/ca99abb4-2dae-47b1-992d-6c4c5e555aae.htseq.counts.gz	78381a405187002fb9b0fed78ef2243c	256028	validated
36b513fa-bba0-42e8-b61c-50f41368a927	36b513fa-bba0-42e8-b61c-50f41368a927/4610a246-13d4-4c17-a359-afbd9265f548.htseq.counts.gz	709ab8fe195d4cd7183b23f5b2a868aa	249347	validated
36cb789c-d361-43ba-b7d6-89659a645406	36cb789c-d361-43ba-b7d6-89659a645406/1e9b3641-f9a3-4e6b-bd2b-4f5eadb44a95.htseq.counts.gz	03457341dc92ef1a9c6e2d69242ac05a	257463	validated
36f76a45-5941-4c38-8315-6271e24a1164	36f76a45-5941-4c38-8315-6271e24a1164/d692a80c-d2ae-4827-85a4-c7372a46bcf5.htseq.counts.gz	369c6732a34c1a7671a9985315d3a6b0	250503	validated
37e7ba4d-7133-4450-b98b-c08b24f5e1cc	37e7ba4d-7133-4450-b98b-c08b24f5e1cc/134fc543-032e-4ee2-8a00-de791e68e037.htseq.counts.gz	d874e3693e911561a1d581de978c75e1	248899	validated
388c9cba-f20d-4233-8a96-bb4b95924786	388c9cba-f20d-4233-8a96-bb4b95924786/63eee5ed-417c-41cb-bdcf-7635b42e2246.htseq.counts.gz	a426e2663a642ee208f99ffda2d903f2	256400	validated
38d0a10f-5296-45fe-b999-1ce72ca96745	38d0a10f-5296-45fe-b999-1ce72ca96745/9375f65d-23d3-4db0-b3e5-8cdd525cb3a9.htseq.counts.gz	59a1c806a743223e7a9f3b02ed1fe9ef	254333	validated
38ea0f86-1593-4082-8a50-f6fbb955ba6d	38ea0f86-1593-4082-8a50-f6fbb955ba6d/1b3a1cd6-4115-4e32-8ae9-c24a05f0190e.htseq.counts.gz	8bf916d06afe51716c0e711ebe06cf19	251234	validated
3a4fb1ee-19cb-47c4-a7f4-3b434386b4b2	3a4fb1ee-19cb-47c4-a7f4-3b434386b4b2/0eb54f4b-5484-4757-96df-9da9ed25668e.htseq.counts.gz	117dba557941a67b7982d30c21b422d2	258604	validated
3ade5684-5a00-418e-8105-9af0416f0b82	3ade5684-5a00-418e-8105-9af0416f0b82/da9ac33a-cbad-4864-b545-0cdd2ebf24c2.htseq.counts.gz	c680ea4f9456a6b7dc081edf53d86325	250418	validated
3d36a1e9-cef6-4f52-88ff-38d513594365	3d36a1e9-cef6-4f52-88ff-38d513594365/ded3d643-44c9-4c09-b26c-58ff45e39e59.htseq.counts.gz	5531d95c07da2bf0a3ebbf0e23779124	260956	validated
3d70dbc0-c0eb-4191-944f-75b49c917f86	3d70dbc0-c0eb-4191-944f-75b49c917f86/b688a335-231c-42a5-9c00-c10584ba1d2b.htseq.counts.gz	a69416913f753dc25b36dc959fa1bd5d	248896	validated
3e8ed5b7-1f0a-45be-b874-b5ca4891b374	3e8ed5b7-1f0a-45be-b874-b5ca4891b374/b5d0f60a-163e-43ea-b478-2d85bf0c379a.htseq.counts.gz	ed0b5f22789009e10f93935004e6b44e	253300	validated
408a5c60-d5cf-4392-bfbf-32151d27e5de	408a5c60-d5cf-4392-bfbf-32151d27e5de/56d2961d-f2c2-4f08-b299-7cd4e0e57da8.htseq.counts.gz	eb7eb1b222d4cd06c2707963eb91055a	249774	validated
40f94a7b-3088-4511-bc18-084b4b2e4491	40f94a7b-3088-4511-bc18-084b4b2e4491/e730b796-61b4-4dc2-8319-f9c08f42d189.htseq.counts.gz	59c94f011565fe0c4257dc5ef7d0cc06	245801	validated
